Year;Pollution_display;Total_a;Total_b;Total_c
7315;0;112;0;0
7316;0;117;0;1
7317;0;119;0;0
7318;0;120;0;0
7319;0;119;0;0
7320;0;118;0;0
7321;0;120;0;0
7322;0;119;0;0
7323;0;119;0;1
7324;0;118;0;0
7325;0;116;0;0
7326;0;108;0;0
7327;0;115;0;0
7328;0;106;0;0
7329;0;107;0;1
7330;0;110;0;0
7331;0;108;0;0
7332;0;114;0;0
7333;0;112;0;0
7334;0;111;0;0
7335;0;110;0;1
7336;0;108;0;1
7337;0;113;0;1
7338;0;108;0;2
7339;0;109;0;1
7340;0;113;0;0
7341;0;113;0;1
7342;0;113;0;0
7343;0;112;0;0
7344;0;110;0;1
7345;0;113;0;1
7346;0;112;0;0
7347;0;112;0;0
7348;0;102;0;0
7349;0;108;0;1
7350;0;111;0;1
7351;0;115;0;0
7352;0;106;0;1
7353;0;117;0;0
7354;0;109;0;0
7355;0;108;0;0
7356;0;108;0;0
7357;0;111;0;0
7358;0;114;0;0
7359;0;111;0;0
7360;0;112;0;0
7361;0;113;0;0
7362;0;102;0;0
7363;0;103;0;0
7364;0;116;0;0
7365;0;115;0;0
7366;0;106;0;0
7367;0;115;0;0
7368;0;114;0;0
7369;0;108;0;0
7370;0;111;0;0
7371;0;109;0;0
7372;0;104;0;0
7373;1;102;1;0
7374;0;108;0;0
7375;1;119;1;0
7376;1;119;1;0
7377;0;117;0;0
7378;0;120;0;0
7379;0;120;0;0
7380;0;119;0;0
7381;0;120;0;0
7382;0;120;0;0
7383;0;120;0;0
7384;0;120;0;0
7385;0;117;0;0
7386;0;120;0;0
7387;0;120;0;0
7388;0;118;0;0
7389;0;117;0;1
7390;0;117;0;0
7391;0;118;0;0
7392;0;119;0;0
7393;0;117;0;0
7394;0;108;0;0
7395;0;99;0;0
7396;0;110;0;0
7397;0;107;0;0
7398;0;108;0;0
7399;0;112;0;0
7400;0;110;0;0
7401;0;119;0;0
7402;0;112;0;0
7403;0;113;0;0
7404;0;104;0;0
7405;0;108;0;0
7406;0;108;0;0
7407;0;108;0;0
7408;0;112;0;0
7409;0;115;0;0
7410;0;113;0;0
7411;0;111;0;0
7412;0;102;0;0
7413;0;114;0;0
7414;0;111;0;0
7415;0;102;0;0
7416;0;99;0;0
7417;0;117;0;0
7418;0;116;0;0
7419;0;119;0;0
7420;1;114;1;0
7421;1;110;1;1
7422;0;116;0;2
7423;0;119;0;0
7424;0;119;0;0
7425;0;118;0;0
7426;0;116;0;0
7427;0;120;0;0
7428;0;115;0;0
7429;0;120;0;0
7430;0;119;0;0
7431;0;119;0;0
7432;0;120;0;0
7433;0;118;0;0
7434;1;119;1;0
7435;0;120;0;0
7436;0;116;0;0
7437;1;119;1;0
7438;0;119;0;1
7439;0;117;0;0
7440;0;120;0;0
7441;0;119;0;0
7442;0;118;0;0
7443;0;118;0;0
7444;0;113;0;1
7445;1;118;1;1
7446;0;118;0;1
7447;0;116;0;1
7448;0;116;0;1
7449;0;119;0;0
7450;0;117;0;0
7451;0;120;0;0
7452;0;118;0;0
7453;0;116;0;0
7454;0;120;0;0
7455;0;120;0;0
7456;0;118;0;0
7457;0;120;0;0
7458;0;119;0;0
7459;0;120;0;0
7460;0;120;0;0
7461;1;106;1;0
7462;0;114;0;0
7463;0;118;0;0
7464;0;114;0;1
7465;0;115;0;1
7466;0;117;0;0
7467;0;119;0;0
7468;2;114;2;0
7469;1;116;1;0
7470;0;120;0;0
7471;0;119;0;0
7472;0;117;0;0
7473;0;118;0;0
7474;0;120;0;0
7475;0;117;0;0
7476;1;118;1;0
7477;1;116;1;0
7478;2;118;2;0
7479;2;118;2;0
7480;2;114;2;0
7481;2;118;2;0
7482;2;118;2;0
7483;3;117;3;0
7484;4;116;4;0
7485;5;110;5;0
7486;4;114;4;0
7487;5;112;5;0
7488;5;112;5;0
7489;5;114;5;0
7490;5;112;5;0
7491;6;109;6;0
7492;6;111;6;0
7493;7;112;7;0
7494;7;113;7;0
7495;9;106;9;0
7496;8;111;8;0
7497;10;110;10;0
7498;11;108;11;0
7499;13;107;12;0
7500;12;105;11;0
7501;14;104;13;0
7502;13;102;12;0
7503;17;103;16;0
7504;13;105;12;0
7505;12;108;11;0
7506;14;105;13;0
7507;15;103;14;0
7508;14;104;13;0
7509;14;106;13;0
7510;15;103;14;0
7511;16;102;15;0
7512;13;105;12;0
7513;15;104;14;0
7514;18;102;17;0
7515;21;100;20;0
7516;23;97;22;0
7517;25;89;23;0
7518;27;94;25;0
7519;29;89;27;0
7520;32;90;30;0
7521;36;83;34;0
7522;40;76;37;0
7523;48;76;44;0
7524;55;62;51;0
7525;57;58;52;0
7526;64;57;58;0
7527;73;51;67;0
7528;83;39;76;0
7529;84;40;75;0
7530;85;37;76;0
7531;82;39;72;0
7532;88;35;78;0
7533;89;37;78;0
7534;95;27;85;0
7535;108;16;95;0
7536;129;6;112;0
7537;137;0;115;0
7538;142;0;114;0
7539;145;0;113;0
7540;149;0;114;0
7541;147;0;110;0
7542;147;0;109;0
7543;146;0;107;0
7544;150;0;110;0
7545;150;0;109;0
7546;148;1;107;0
7547;149;1;108;0
7548;158;1;117;0
7549;152;0;111;0
7550;154;0;113;0
7551;148;0;106;0
7552;151;0;109;0
7553;161;0;118;0
7554;154;1;111;0
7555;152;0;109;0
7556;154;1;111;0
7557;152;0;110;0
7558;154;0;111;0
7559;153;0;110;0
7560;156;0;112;0
7561;153;0;109;0
7562;151;0;107;0
7563;156;1;112;0
7564;157;0;113;0
7565;150;1;106;0
7566;154;0;111;0
7567;152;0;108;0
7568;159;0;115;0
7569;154;0;110;0
7570;154;0;110;0
7571;151;0;106;0
7572;155;0;110;0
7573;157;0;112;0
7574;153;0;108;0
7575;160;0;115;0
7576;153;0;108;0
7577;163;0;117;0
7578;163;0;117;0
7579;153;0;107;0
7580;153;0;107;0
7581;148;0;102;0
7582;149;0;103;0
7583;164;0;118;0
7584;160;0;114;0
7585;160;0;114;0
7586;163;0;117;0
7587;155;0;109;0
7588;160;0;114;0
7589;155;1;108;0
7590;159;0;113;0
7591;154;0;108;0
7592;158;1;112;0
7593;157;0;112;0
7594;155;0;110;0
7595;155;1;110;0
7596;153;0;108;0
7597;152;0;107;0
7598;155;0;110;0
7599;154;0;109;0
7600;154;0;109;0
7601;152;0;107;0
7602;153;0;107;0
7603;152;0;106;0
7604;157;1;111;0
7605;155;1;110;0
7606;154;0;110;0
7607;158;0;114;0
7608;161;0;116;0
7609;160;0;115;0
7610;157;0;112;0
7611;152;0;107;0
7612;151;0;106;0
7613;151;0;106;0
7614;155;0;109;0
7615;153;0;107;0
7616;150;0;104;0
7617;162;2;116;0
7618;161;0;117;0
7619;163;0;119;0
7620;159;1;114;0
7621;158;0;114;1
7622;158;1;115;1
7623;152;1;110;1
7624;146;0;105;2
7625;148;0;108;3
7626;148;0;110;3
7627;144;0;107;3
7628;148;0;112;4
7629;146;0;111;5
7630;139;1;106;5
7631;137;1;106;6
7632;138;0;109;5
7633;135;0;105;7
7634;132;0;103;8
7635;130;0;103;8
7636;134;0;107;9
7637;129;0;103;11
7638;123;0;99;10
7639;125;0;101;11
7640;127;0;104;9
7641;129;0;105;8
7642;128;0;103;6
7643;135;1;109;6
7644;137;0;110;5
7645;134;0;106;5
7646;136;0;107;4
7647;141;0;111;4
7648;139;0;108;4
7649;143;0;112;3
7650;142;0;110;1
7651;147;0;113;0
7652;147;0;111;0
7653;153;0;116;0
7654;151;0;112;0
7655;152;0;112;0
7656;155;0;114;1
7657;150;0;110;1
7658;156;1;116;1
7659;152;0;113;2
7660;154;0;115;3
7661;145;0;108;3
7662;147;0;111;3
7663;140;0;104;3
7664;143;0;108;3
7665;143;0;108;4
7666;146;0;112;4
7667;142;0;109;3
7668;142;0;109;3
7669;146;0;113;3
7670;147;0;114;2
7671;146;0;112;1
7672;142;0;107;1
7673;151;0;115;1
7674;152;0;115;1
7675;148;0;110;1
7676;153;0;115;1
7677;147;0;109;1
7678;148;0;109;1
7679;150;0;111;1
7680;146;0;107;1
7681;153;0;114;1
7682;154;0;115;1
7683;152;0;113;1
7684;151;0;112;1
7685;146;0;107;1
7686;147;1;107;1
7687;153;1;114;1
7688;155;0;117;1
7689;153;0;115;1
7690;151;0;112;1
7691;149;0;110;0
7692;152;0;112;1
7693;153;0;113;1
7694;150;0;110;1
7695;152;0;112;1
7696;150;0;110;3
7697;148;0;110;4
7698;140;0;104;5
7699;137;0;103;7
7700;138;0;107;7
7701;137;0;107;9
7702;129;0;102;10
7703;130;0;104;11
7704;125;0;101;14
7705;122;0;100;18
7706;114;0;95;22
7707;105;0;88;21
7708;107;0;91;23
7709;107;0;91;22
7710;107;0;91;24
7711;101;0;86;27
7712;97;0;83;31
7713;91;0;78;38
7714;79;1;69;40
7715;78;1;69;42
7716;75;0;66;44
7717;75;0;66;44
7718;76;0;68;46
7719;66;0;58;49
7720;66;0;58;52
7721;65;0;58;54
7722;58;0;51;63
7723;49;0;44;63
7724;47;0;42;70
7725;40;0;36;77
7726;28;0;24;88
7727;16;0;14;98
7728;4;0;3;112
7729;0;0;0;115
7730;0;0;0;109
7731;0;0;0;112
7732;0;0;0;111
7733;0;0;0;105
7734;1;0;1;115
7735;1;0;1;111
7736;0;0;0;111
7737;0;0;0;114
7738;0;0;0;112
7739;0;0;0;107
7740;0;0;0;114
7741;1;0;1;110
7742;1;0;1;115
7743;1;0;1;111
7744;0;0;0;109
7745;1;0;1;106
7746;0;0;0;109
7747;0;0;0;118
7748;0;0;0;117
7749;0;0;0;111
7750;0;0;0;107
7751;0;0;0;111
7752;1;0;1;109
7753;0;0;0;109
7754;0;0;0;105
7755;0;0;0;113
7756;1;0;1;107
7757;0;0;0;118
7758;0;0;0;117
7759;0;0;0;113
7760;0;0;0;106
7761;0;0;0;108
7762;1;0;1;108
7763;0;0;0;102
7764;0;0;0;118
7765;0;0;0;111
7766;0;0;0;111
7767;0;0;0;109
7768;1;0;1;114
7769;0;0;0;114
7770;0;0;0;114
7771;0;0;0;112
7772;0;0;0;114
7773;1;0;1;107
7774;0;1;0;109
7775;0;0;0;111
7776;0;0;0;110
7777;0;1;0;112
7778;0;1;0;109
7779;0;1;0;112
7780;1;1;1;110
7781;2;0;2;117
7782;0;1;0;116
7783;0;1;0;110
7784;0;1;0;110
7785;0;1;0;113
7786;0;1;0;115
7787;0;1;0;114
7788;0;2;0;117
7789;0;2;0;108
7790;0;2;0;109
7791;0;3;0;110
7792;0;3;0;109
7793;0;2;0;112
7794;0;2;0;112
7795;2;2;2;115
7796;0;0;0;115
7797;0;0;0;114
7798;0;0;0;114
7799;0;0;0;112
7800;0;0;0;111
7801;0;0;0;107
7802;0;0;0;110
7803;0;0;0;106
7804;1;0;1;107
7805;0;0;0;100
7806;0;0;0;102
7807;0;0;0;118
7808;1;0;1;116
7809;0;0;0;117
7810;0;0;0;112
7811;0;0;0;109
7812;0;0;0;113
7813;0;0;0;104
7814;1;0;1;108
7815;1;0;1;106
7816;0;0;0;108
7817;0;0;0;108
7818;0;0;0;111
7819;0;0;0;109
7820;0;0;0;117
7821;0;0;0;113
7822;0;0;0;111
7823;0;0;0;105
7824;0;0;0;107
7825;0;0;0;104
7826;1;0;1;105
7827;0;0;0;111
7828;1;0;1;110
7829;0;0;0;111
7830;0;0;0;116
7831;0;0;0;113
7832;0;0;0;102
7833;0;0;0;112
7834;0;0;0;110
7835;0;0;0;106
7836;1;0;1;109
7837;1;0;1;103
7838;0;0;0;114
7839;0;0;0;102
7840;0;0;0;120
7841;0;0;0;117
7842;1;0;1;111
7843;0;0;0;115
7844;0;0;0;104
7845;0;0;0;114
7846;0;0;0;110
7847;0;0;0;102
7848;0;0;0;102
7849;0;0;0;116
7850;1;0;1;111
7851;1;0;1;108
7852;0;0;0;108
7853;0;0;0;103
7854;0;0;0;112
7855;0;0;0;103
7856;0;0;0;116
7857;1;0;1;115
7858;0;0;0;114
7859;0;0;0;110
7860;0;0;0;109
7861;0;0;0;113
7862;0;0;0;102
7863;0;0;0;110
7864;0;0;0;110
7865;0;0;0;109
7866;0;0;0;108
7867;0;0;0;117
7868;0;0;0;106
7869;0;0;0;114
7870;0;0;0;116
7871;0;0;0;113
7872;0;0;0;108
7873;1;0;1;107
7874;0;0;0;101
7875;1;0;1;116
7876;1;0;1;115
7877;0;0;0;108
7878;1;0;1;111
7879;0;0;0;110
7880;0;0;0;109
7881;0;0;0;112
7882;0;0;0;104
7883;0;0;0;109
7884;0;0;0;109
7885;0;0;0;111
7886;0;0;0;108
7887;0;0;0;103
7888;0;0;0;110
7889;0;0;0;108
7890;0;0;0;116
7891;0;0;0;118
7892;0;0;0;106
7893;0;0;0;107
7894;0;0;0;114
7895;0;0;0;111
7896;0;0;0;105
7897;0;0;0;106
7898;0;0;0;114
7899;0;0;0;114
7900;1;0;1;116
7901;0;0;0;118
7902;0;0;0;109
7903;0;0;0;114
7904;0;0;0;113
7905;0;0;0;113
7906;0;0;0;111
7907;0;0;0;112
7908;1;0;1;104
7909;0;0;0;107
7910;0;0;0;110
7911;0;0;0;106
7912;0;0;0;113
7913;0;0;0;105
7914;0;0;0;117
7915;0;0;0;119
7916;1;0;1;106
7917;0;0;0;110
7918;0;0;0;106
7919;2;1;2;103
7920;0;2;0;115
7921;0;3;0;116
7922;0;3;0;111
7923;0;1;0;111
7924;0;1;0;114
7925;0;1;0;112
7926;0;1;0;111
7927;0;1;0;110
7928;0;1;0;113
7929;0;1;0;116
7930;1;1;1;117
7931;0;0;0;113
7932;1;0;1;112
7933;0;0;0;114
7934;0;0;0;113
7935;0;0;0;104
7936;1;0;1;110
7937;0;0;0;111
7938;0;0;0;106
7939;0;0;0;115
7940;0;0;0;108
7941;0;0;0;103
7942;0;0;0;110
7943;1;0;1;106
7944;0;1;0;109
7945;0;1;0;114
7946;0;1;0;111
7947;0;1;0;105
7948;0;1;0;116
7949;0;2;0;111
7950;0;2;0;113
7951;1;2;1;102
7952;1;4;1;106
7953;0;2;0;113
7954;0;2;0;107
7955;0;2;0;114
7956;0;1;0;114
7957;0;1;0;114
7958;0;1;0;108
7959;0;2;0;111
7960;0;1;0;113
7961;0;1;0;113
7962;0;1;0;114
7963;0;3;0;110
7964;0;3;0;109
7965;0;4;0;112
7966;0;5;0;104
7967;0;6;0;107
7968;0;7;0;106
7969;0;7;0;107
7970;0;6;0;108
7971;0;6;0;104
7972;0;8;0;107
7973;0;8;0;103
7974;0;5;0;102
7975;0;5;0;111
7976;0;5;0;109
7977;0;5;0;109
7978;0;4;0;105
7979;0;3;0;111
7980;0;4;0;114
7981;0;4;0;108
7982;1;6;1;104
7983;0;6;0;107
7984;0;8;0;104
7985;0;9;0;100
7986;0;9;0;104
7987;0;9;0;104
7988;0;10;0;104
7989;0;10;0;105
7990;0;11;0;101
7991;1;9;1;102
7992;1;10;1;101
7993;2;6;2;106
7994;0;0;0;113
7995;0;1;0;115
7996;0;2;0;113
7997;0;2;0;112
7998;0;2;0;112
7999;0;4;0;112
8000;1;2;1;110
8001;0;2;0;112
8002;0;2;0;112
8003;0;2;0;109
8004;0;3;0;112
8005;0;4;0;112
8006;0;6;0;111
8007;0;6;0;108
8008;0;6;0;110
8009;1;5;1;107
8010;1;4;1;109
8011;1;1;1;109
8012;1;1;1;111
8013;0;0;0;114
8014;0;0;0;111
8015;0;0;0;108
8016;0;0;0;110
8017;0;0;0;110
8018;0;0;0;112
8019;0;0;0;106
8020;0;0;0;112
8021;0;0;0;110
8022;0;0;0;111
8023;0;0;0;107
8024;0;0;0;115
8025;0;0;0;113
8026;0;0;0;109
8027;0;0;0;111
8028;0;0;0;113
8029;1;0;1;101
8030;0;0;0;101
8031;0;0;0;119
8032;0;0;0;113
8033;0;0;0;114
8034;0;0;0;110
8035;1;0;1;110
8036;0;0;0;108
8037;0;0;0;110
8038;0;0;0;113
8039;0;0;0;105
8040;0;0;0;108
8041;0;0;0;120
8042;1;0;1;114
8043;0;0;0;109
8044;0;0;0;110
8045;0;0;0;106
8046;0;0;0;102
8047;0;0;0;105
8048;0;1;0;111
8049;0;1;0;113
8050;0;1;0;112
8051;1;1;1;111
8052;0;0;0;116
8053;0;0;0;113
8054;0;0;0;110
8055;0;0;0;118
8056;0;0;0;111
8057;0;0;0;109
8058;0;0;0;108
8059;0;0;0;112
8060;0;0;0;113
8061;0;0;0;103
8062;1;0;1;104
8063;0;0;0;117
8064;0;0;0;104
8065;0;0;0;109
8066;0;0;0;114
8067;1;0;1;111
8068;0;0;0;114
8069;0;0;0;113
8070;0;0;0;103
8071;0;0;0;105
8072;0;0;0;110
8073;0;0;0;105
8074;0;0;0;115
8075;0;0;0;118
8076;0;0;0;104
8077;1;0;1;106
8078;1;0;1;104
8079;0;0;0;102
8080;0;0;0;114
8081;0;0;0;106
8082;0;0;0;104
8083;0;0;0;112
8084;0;0;0;116
8085;0;0;0;116
8086;0;0;0;112
8087;0;0;0;112
8088;0;0;0;110
8089;0;0;0;106
8090;1;0;1;113
8091;0;0;0;113
8092;0;0;0;104
8093;0;0;0;113
8094;0;0;0;119
8095;0;0;0;115
8096;0;0;0;113
8097;0;0;0;114
8098;0;0;0;113
8099;0;0;0;112
8100;0;0;0;105
8101;0;0;0;109
8102;0;0;0;110
8103;0;0;0;111
8104;0;0;0;105
8105;0;0;0;118
8106;0;0;0;110
8107;0;0;0;115
8108;0;0;0;115
8109;0;0;0;111
8110;0;0;0;111
8111;0;0;0;107
8112;0;0;0;108
8113;0;0;0;109
8114;0;0;0;111
8115;0;0;0;110
8116;1;0;1;107
8117;0;0;0;115
8118;0;0;0;107
8119;0;0;0;119
8120;1;0;1;116
8121;1;0;1;111
8122;1;0;1;116
8123;1;0;1;114
8124;0;0;0;113
8125;0;0;0;114
8126;0;0;0;112
8127;1;0;1;109
8128;0;0;0;118
8129;0;0;0;112
8130;0;0;0;112
8131;0;0;0;111
8132;0;0;0;108
8133;0;1;0;112
8134;0;2;0;105
8135;0;2;0;101
8136;0;2;0;108
8137;0;2;0;108
8138;0;2;0;102
8139;0;2;0;116
8140;1;3;1;112
8141;0;2;0;115
8142;0;3;0;108
8143;0;3;0;107
8144;0;3;0;114
8145;0;2;0;112
8146;0;2;0;107
8147;0;2;0;113
8148;1;2;1;110
8149;1;1;1;109
8150;2;1;2;108
8151;0;0;0;118
8152;0;0;0;110
8153;0;0;0;112
8154;0;0;0;114
8155;0;0;0;109
8156;0;0;0;111
8157;0;0;0;107
8158;0;0;0;112
8159;0;0;0;108
8160;0;0;0;107
8161;0;0;0;108
8162;0;0;0;112
8163;1;0;1;109
8164;0;0;0;116
8165;0;0;0;107
8166;0;0;0;112
8167;0;0;0;110
8168;0;0;0;110
8169;0;0;0;110
8170;0;0;0;113
8171;0;0;0;107
8172;0;0;0;112
8173;0;0;0;111
8174;0;1;0;111
8175;0;1;0;107
8176;1;2;1;105
8177;1;3;1;109
8178;0;3;0;109
8179;0;3;0;106
8180;0;3;0;104
8181;0;4;0;108
8182;0;6;0;102
8183;0;6;0;113
8184;0;7;0;109
8185;0;8;0;108
8186;0;8;0;105
8187;0;10;0;98
8188;0;10;0;102
8189;0;8;0;103
8190;0;8;0;104
8191;0;9;0;104
8192;0;10;0;101
8193;0;10;0;102
8194;0;10;0;102
8195;0;9;0;100
8196;0;9;0;106
8197;1;11;1;102
8198;0;4;0;103
8199;0;4;0;107
8200;0;6;0;109
8201;0;7;0;107
8202;0;7;0;108
8203;0;8;0;107
8204;1;8;1;104
8205;0;2;0;113
8206;0;2;0;113
8207;0;2;0;113
8208;0;2;0;109
8209;0;2;0;117
8210;0;2;0;113
8211;1;1;1;116
8212;1;0;1;110
8213;0;0;0;115
8214;0;0;0;110
8215;0;0;0;114
8216;0;0;0;117
8217;0;0;0;112
8218;0;0;0;108
8219;0;0;0;110
8220;0;0;0;110
8221;0;1;0;110
8222;0;2;0;106
8223;0;2;0;114
8224;0;2;0;101
8225;0;2;0;110
8226;0;2;0;115
8227;0;3;0;112
8228;0;3;0;105
8229;0;3;0;109
8230;0;4;0;107
8231;0;5;0;104
8232;0;4;0;106
8233;0;4;0;107
8234;0;5;0;106
8235;1;6;1;105
8236;1;5;1;105
8237;1;5;1;103
8238;1;5;1;107
8239;1;6;1;106
8240;0;2;0;112
8241;0;3;0;111
8242;0;3;0;106
8243;0;2;0;114
8244;0;2;0;109
8245;0;2;0;109
8246;0;3;0;109
8247;0;3;0;106
8248;0;2;0;113
8249;0;2;0;111
8250;0;3;0;115
8251;0;3;0;111
8252;0;6;0;105
8253;0;6;0;111
8254;0;7;0;108
8255;0;7;0;104
8256;0;9;0;106
8257;0;9;0;105
8258;0;10;0;102
8259;0;11;0;103
8260;0;12;0;98
8261;0;13;0;102
8262;0;16;0;97
8263;0;16;0;93
8264;0;17;0;99
8265;0;16;0;94
8266;0;18;0;100
8267;0;22;0;94
8268;0;19;0;95
8269;0;21;0;93
8270;1;20;1;90
8271;0;13;0;100
8272;0;14;0;103
8273;0;15;0;101
8274;0;14;0;103
8275;0;17;0;96
8276;0;19;0;96
8277;1;22;1;89
8278;0;12;0;102
8279;0;16;0;101
8280;0;20;0;98
8281;0;19;0;95
8282;0;17;0;97
8283;0;18;0;98
8284;0;22;0;96
8285;0;24;0;91
8286;0;28;0;86
8287;0;29;0;83
8288;0;25;0;85
8289;0;30;0;81
8290;0;32;0;80
8291;0;36;0;77
8292;0;40;0;77
8293;0;48;0;71
8294;0;50;0;57
8295;0;55;0;57
8296;0;60;0;55
8297;0;60;0;53
8298;0;59;0;47
8299;0;69;0;47
8300;0;78;0;33
8301;0;83;0;25
8302;0;95;0;17
8303;0;112;0;5
8304;0;110;0;0
8305;0;114;0;0
8306;0;110;0;0
8307;0;112;0;0
8308;0;106;0;0
8309;0;114;0;0
8310;0;112;0;0
8311;0;106;0;0
8312;0;109;0;0
8313;0;108;0;0
8314;0;104;0;0
8315;0;112;0;0
8316;0;104;0;1
8317;0;116;0;0
8318;0;115;0;0
8319;0;116;0;0
8320;0;110;0;0
8321;0;104;0;0
8322;0;101;0;0
8323;0;106;0;0
8324;0;105;0;0
8325;0;107;0;0
8326;0;105;0;1
8327;0;104;0;0
8328;0;120;0;0
8329;0;117;0;0
8330;0;116;0;0
8331;0;109;0;0
8332;0;110;0;0
8333;0;110;0;1
8334;0;108;0;0
8335;0;110;0;0
8336;0;113;0;0
8337;0;112;0;0
8338;0;107;0;0
8339;0;113;0;0
8340;0;104;0;0
8341;0;110;0;0
8342;0;112;0;0
8343;0;104;0;1
8344;0;100;0;0
8345;0;107;0;0
8346;0;117;0;0
8347;0;119;0;0
8348;0;110;0;0
8349;0;110;0;0
8350;0;110;0;0
8351;0;108;0;1
8352;0;105;0;0
8353;0;114;0;0
8354;0;110;0;0
8355;0;112;0;0
8356;0;109;0;0
8357;0;105;0;1
8358;0;117;0;0
8359;0;114;0;0
8360;0;108;0;1
8361;0;108;0;0
8362;0;103;0;0
8363;0;114;0;0
8364;0;114;0;0
8365;0;113;0;0
8366;0;107;0;0
8367;0;107;0;0
8368;0;102;0;0
8369;0;117;0;0
8370;0;110;0;0
8371;0;108;0;0
8372;1;106;1;0
8373;1;102;1;0
8374;1;114;1;0
8375;0;119;0;0
8376;1;119;1;0
8377;0;120;0;0
8378;0;117;0;0
8379;0;118;0;0
8380;0;120;0;0
8381;0;118;0;0
8382;0;116;0;0
8383;0;116;0;0
8384;0;120;0;0
8385;0;118;0;0
8386;0;118;0;0
8387;0;119;0;0
8388;0;118;0;0
8389;0;119;0;0
8390;0;120;0;0
8391;0;120;0;0
8392;0;118;0;0
8393;0;111;0;1
8394;0;111;0;0
8395;0;103;0;0
8396;0;107;0;0
8397;0;111;0;0
8398;0;103;0;0
8399;0;116;0;0
8400;0;104;0;0
8401;0;119;0;0
8402;0;114;0;0
8403;0;107;0;1
8404;0;105;0;0
8405;0;109;0;0
8406;0;107;0;0
8407;0;108;0;0
8408;0;108;0;0
8409;0;108;0;0
8410;0;113;0;0
8411;0;112;0;0
8412;0;106;0;0
8413;0;111;0;0
8414;0;106;0;0
8415;0;109;0;1
8416;0;116;0;0
8417;0;115;0;1
8418;0;117;0;0
8419;1;113;1;0
8420;0;119;0;0
8421;0;118;0;0
8422;0;120;0;0
8423;0;118;0;1
8424;0;119;0;1
8425;0;116;0;1
8426;0;112;0;0
8427;0;120;0;0
8428;0;120;0;0
8429;0;120;0;0
8430;0;120;0;0
8431;1;119;1;0
8432;0;119;0;0
8433;0;119;0;1
8434;0;119;0;0
8435;0;117;0;2
8436;0;120;0;0
8437;0;118;0;1
8438;0;120;0;0
8439;0;116;0;0
8440;0;119;0;0
8441;0;118;0;0
8442;0;116;0;0
8443;0;119;0;1
8444;0;119;0;0
8445;0;120;0;0
8446;0;120;0;0
8447;0;112;0;1
8448;0;108;0;0
8449;0;109;0;0
8450;0;112;0;0
8451;0;110;0;0
8452;0;112;0;0
8453;0;103;0;0
8454;0;103;0;0
8455;1;107;1;0
8456;0;119;0;0
8457;0;118;0;0
8458;0;112;0;0
8459;0;119;0;0
8460;0;119;0;0
8461;0;115;0;0
8462;0;120;0;0
8463;0;117;0;0
8464;0;120;0;0
8465;0;116;0;0
8466;0;116;0;1
8467;0;119;0;0
8468;0;117;0;0
8469;0;119;0;0
8470;0;116;0;0
8471;0;120;0;0
8472;0;111;0;0
8473;0;107;0;0
8474;0;104;0;0
8475;0;103;0;0
8476;0;110;0;0
8477;0;108;0;0
8478;0;107;0;0
8479;0;119;0;0
8480;0;119;0;0
8481;0;116;0;0
8482;0;112;0;0
8483;0;106;0;0
8484;0;113;0;0
8485;0;105;0;0
8486;0;101;0;0
8487;1;112;1;0
8488;2;107;2;0
8489;2;115;2;1
8490;2;112;2;1
8491;1;118;1;1
8492;0;119;0;1
8493;0;118;0;1
8494;0;113;0;3
8495;0;119;0;0
8496;0;120;0;0
8497;0;120;0;0
8498;0;120;0;0
8499;0;117;0;1
8500;0;115;0;0
8501;0;120;0;0
8502;1;118;1;0
8503;0;120;0;0
8504;0;118;0;2
8505;0;120;0;0
8506;0;120;0;0
8507;0;119;0;0
8508;0;117;0;0
8509;0;120;0;0
8510;0;120;0;0
8511;0;120;0;0
8512;0;120;0;0
8513;0;118;0;0
8514;0;118;0;1
8515;0;119;0;0
8516;1;119;1;0
8517;0;120;0;0
8518;0;114;0;0
8519;0;120;0;0
8520;1;117;1;0
8521;0;120;0;0
8522;0;120;0;0
8523;0;120;0;0
8524;0;115;0;0
8525;0;120;0;0
8526;0;119;0;0
8527;0;120;0;0
8528;0;117;0;0
8529;0;117;0;0
8530;0;118;0;0
8531;0;120;0;0
8532;0;120;0;0
8533;0;120;0;0
8534;0;119;0;0
8535;0;120;0;0
8536;0;118;0;0
8537;0;117;0;0
8538;0;106;0;0
8539;0;112;0;0
8540;0;105;0;0
8541;0;101;0;0
8542;0;105;0;0
8543;0;117;0;0
8544;0;119;0;0
8545;0;116;0;0
8546;0;111;0;0
8547;0;106;0;0
8548;0;114;0;0
8549;0;100;0;0
8550;1;103;1;0
8551;0;110;0;0
8552;0;120;0;0
8553;0;116;0;0
8554;0;120;0;0
8555;0;117;0;0
8556;0;119;0;0
8557;0;119;0;1
8558;1;119;1;0
8559;0;114;0;0
8560;0;119;0;0
8561;0;120;0;0
8562;0;118;0;1
8563;0;116;0;1
8564;1;119;1;0
8565;0;115;0;0
8566;0;116;0;0
8567;0;120;0;0
8568;0;116;0;0
8569;0;117;0;0
8570;0;119;0;0
8571;0;116;0;0
8572;0;120;0;0
8573;0;116;0;0
8574;0;116;0;0
8575;0;120;0;0
8576;0;119;0;0
8577;0;119;0;0
8578;0;118;0;0
8579;0;114;0;0
8580;0;119;0;0
8581;0;112;0;0
8582;0;103;0;0
8583;0;103;0;0
8584;0;100;0;0
